fold,model,training_start,training_end,test_start,test_end,timestamp,actual,forecast,residual,absolute_residual,fold_raw_negative_forecast_count,is_known_closure,modified_z_score,absolute_modified_z_score,is_statistical_anomaly,is_actionable_anomaly,anomaly_type,anomaly_severity
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-18 13:00:00,905.0,797.0047799826183,107.99522001738173,107.99522001738173,0,False,0.38776739179785447,0.38776739179785447,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-18 14:00:00,1054.0,893.3845555719066,160.61544442809338,160.61544442809338,0,False,0.5559300818937211,0.5559300818937211,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-18 15:00:00,1047.0,1036.449191247924,10.550808752076136,10.550808752076136,0,False,0.07635643685243948,0.07635643685243948,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-18 16:00:00,1026.0,1121.2090084309798,-95.2090084309798,95.2090084309798,0,False,-0.261628730651509,0.261628730651509,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-18 17:00:00,1039.0,1222.634946127256,-183.63494612725597,183.63494612725597,0,False,-0.5442186231079215,0.5442186231079215,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-18 18:00:00,902.0,1443.9226089834797,-541.9226089834797,541.9226089834797,0,False,-1.6892273700071179,1.6892273700071179,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-18 19:00:00,759.0,1315.2995456134104,-556.2995456134104,556.2995456134104,0,False,-1.7351729045635003,1.7351729045635003,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-18 20:00:00,719.0,1171.8387517293852,-452.8387517293852,452.8387517293852,0,False,-1.4045349110195204,1.4045349110195204,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-18 21:00:00,682.0,1026.5895963736962,-344.58959637369617,344.58959637369617,0,False,-1.0585943649827678,1.0585943649827678,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-18 22:00:00,632.0,819.9049162867974,-187.9049162867974,187.9049162867974,0,False,-0.5578645107243071,0.5578645107243071,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-18 23:00:00,532.0,594.0078920558508,-62.00789205585079,62.00789205585079,0,False,-0.15552524845710247,0.15552524845710247,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 00:00:00,457.0,466.4103718707892,-9.410371870789165,9.410371870789165,0,False,0.012564883915861715,0.012564883915861715,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 01:00:00,277.0,341.09814064172696,-64.09814064172696,64.09814064172696,0,False,-0.16220522424790249,0.16220522424790249,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 02:00:00,190.0,227.8029187617223,-37.80291876172231,37.80291876172231,0,False,-0.07817146541221932,0.07817146541221932,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 03:00:00,133.0,179.31382482189085,-46.31382482189085,46.31382482189085,0,False,-0.10537045352485475,0.10537045352485475,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 04:00:00,88.0,153.55153417417353,-65.55153417417353,65.55153417417353,0,False,-0.16684995104109338,0.16684995104109338,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 05:00:00,167.0,188.4453382929636,-21.44533829296361,21.44533829296361,0,False,-0.025896227784648226,0.025896227784648226,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 06:00:00,418.0,396.4823063237791,21.517693676220915,21.517693676220915,0,False,0.11140419446786633,0.11140419446786633,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 07:00:00,991.0,833.6153815869345,157.38461841306548,157.38461841306548,0,False,0.54560507093067,0.54560507093067,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 08:00:00,1751.0,1434.8310101109375,316.16898988906246,316.16898988906246,0,False,1.053045078106875,1.053045078106875,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 09:00:00,889.0,1082.317238848204,-193.31723884820397,193.31723884820397,0,False,-0.575161105936231,0.575161105936231,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 10:00:00,651.0,847.3631960387404,-196.3631960387404,196.3631960387404,0,False,-0.5848953167043095,0.5848953167043095,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 11:00:00,745.0,868.8592301925015,-123.85923019250151,123.85923019250151,0,False,-0.35318855232113816,0.35318855232113816,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 12:00:00,785.0,917.5806801180476,-132.58068011804767,132.58068011804767,0,False,-0.38106039242521955,0.38106039242521955,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 13:00:00,785.0,939.170709712663,-154.17070971266298,154.17070971266298,0,False,-0.45005738923659794,0.45005738923659794,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 14:00:00,793.0,952.60503650484,-159.60503650483986,159.60503650483986,0,False,-0.4674243051413973,0.4674243051413973,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 15:00:00,839.0,1010.172733658368,-171.1727336583681,171.1727336583681,0,False,-0.5043921267981142,0.5043921267981142,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 16:00:00,968.0,1146.6557234346096,-178.65572343460963,178.65572343460963,0,False,-0.5283061200359782,0.5283061200359782,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 17:00:00,1233.0,1341.3128705927295,-108.3128705927295,108.3128705927295,0,False,-0.3035057985744024,0.3035057985744024,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 18:00:00,1904.0,1971.160755069857,-67.16075506985703,67.16075506985703,0,False,-0.17199266789202208,0.17199266789202208,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 19:00:00,1304.0,1471.1457382170645,-167.1457382170645,167.1457382170645,0,False,-0.4915227330622039,0.4915227330622039,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 20:00:00,1030.0,1357.0812838625825,-327.0812838625825,327.0812838625825,0,False,-1.0026416402675034,1.0026416402675034,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 21:00:00,1019.0,1223.2912749749937,-204.29127497499348,204.29127497499348,0,False,-0.6102317172260318,0.6102317172260318,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 22:00:00,910.0,1010.2155560967964,-100.21555609679638,100.21555609679638,0,False,-0.2776285583414402,0.2776285583414402,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-19 23:00:00,629.0,783.3304463948152,-154.33044639481523,154.33044639481523,0,False,-0.4505678726197178,0.4505678726197178,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 00:00:00,478.0,585.3280219615848,-107.3280219615848,107.3280219615848,0,False,-0.30035843846704396,0.30035843846704396,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 01:00:00,422.0,432.7442446396334,-10.744244639633392,10.744244639633392,0,False,0.008302119255192463,0.008302119255192463,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 02:00:00,286.0,283.8858069093331,2.1141930906669018,2.1141930906669018,0,False,0.049394864551757844,0.049394864551757844,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 03:00:00,202.0,220.00379597411697,-18.00379597411697,18.00379597411697,0,False,-0.014897813754733785,0.014897813754733785,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 04:00:00,119.0,202.091590798571,-83.09159079857099,83.09159079857099,0,False,-0.22290412297640097,0.22290412297640097,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 05:00:00,141.0,228.9636482489027,-87.9636482489027,87.9636482489027,0,False,-0.23847414945052994,0.23847414945052994,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 06:00:00,369.0,444.61610898832896,-75.61610898832896,75.61610898832896,0,False,-0.19901412355030357,0.19901412355030357,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 07:00:00,934.0,982.628548168576,-48.62854816857589,48.62854816857589,0,False,-0.11276780139186661,0.11276780139186661,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 08:00:00,1818.0,1683.3773006105837,134.6226993894163,134.6226993894163,0,False,0.47286297266660526,0.47286297266660526,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 09:00:00,955.0,1060.5417266663069,-105.54172666630666,105.54172666630666,0,False,-0.29464983069268386,0.29464983069268386,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 10:00:00,659.0,847.3631960387404,-188.3631960387404,188.3631960387404,0,False,-0.5593290722454,0.5593290722454,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 11:00:00,699.0,880.276947978767,-181.276947978767,181.276947978767,0,False,-0.5366829784706808,0.5366829784706808,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 12:00:00,788.0,931.2363274405888,-143.23632744058875,143.23632744058875,0,False,-0.4151135029647209,0.4151135029647209,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 13:00:00,798.0,963.8877865510244,-165.88778655102453,165.88778655102453,0,False,-0.48750259558577014,0.48750259558577014,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 14:00:00,790.0,970.7798218155524,-180.7798218155525,180.7798218155525,0,False,-0.5350942723437231,0.5350942723437231,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 15:00:00,861.0,987.5952407606184,-126.59524076061824,126.59524076061824,0,False,-0.36193224169946725,0.36193224169946725,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 16:00:00,967.0,1115.2440529646335,-148.24405296463374,148.24405296463374,0,False,-0.43111709483107774,0.43111709483107774,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 17:00:00,1269.0,1275.6074710205244,-6.607471020524372,6.607471020524372,0,False,0.021522339957356095,0.021522339957356095,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 18:00:00,1857.0,1876.048127644176,-19.048127644176247,19.048127644176247,0,False,-0.01823526860134838,0.01823526860134838,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 19:00:00,1317.0,1498.9560533624356,-181.9560533624356,181.9560533624356,0,False,-0.5388532502522099,0.5388532502522099,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 20:00:00,1078.0,1357.56464117215,-279.56464117215,279.56464117215,0,False,-0.8507888774062217,0.8507888774062217,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 21:00:00,1020.0,1228.4921338027536,-208.49213380275364,208.49213380275364,0,False,-0.6236567401920172,0.6236567401920172,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 22:00:00,922.0,1044.1765524410284,-122.17655244102843,122.17655244102843,0,False,-0.3478110834786721,0.3478110834786721,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-20 23:00:00,378.0,799.0665339710748,-421.0665339710748,421.0665339710748,0,False,-1.3029978752431868,1.3029978752431868,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 00:00:00,119.0,597.210644461653,-478.210644461653,478.210644461653,0,False,-1.485617912516819,1.485617912516819,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 01:00:00,159.0,466.4103718707892,-307.4103718707892,307.4103718707892,0,False,-0.9397777221785182,0.9397777221785182,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 02:00:00,129.0,307.0289781535336,-178.02897815353356,178.02897815353356,0,False,-0.5263031796522958,0.5263031796522958,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 03:00:00,112.0,227.8029187617223,-115.80291876172232,115.80291876172232,0,False,-0.3274423488865872,0.3274423488865872,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 04:00:00,97.0,202.077306256848,-105.07730625684798,105.07730625684798,0,False,-0.2931656449776929,0.2931656449776929,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 05:00:00,118.0,228.9636482489027,-110.9636482489027,110.9636482489027,0,False,-0.31197710226989483,0.31197710226989483,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 06:00:00,299.0,426.1884696638648,-127.18846966386474,127.18846966386474,0,False,-0.3638280710945286,0.3638280710945286,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 07:00:00,788.0,865.1671627524007,-77.16716275240071,77.16716275240071,0,False,-0.20397095101294985,0.20397095101294985,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 08:00:00,1622.0,1509.0634765564314,112.9365234435686,112.9365234435686,0,False,0.403558713215297,0.403558713215297,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 09:00:00,867.0,1099.9369302765022,-232.93693027650212,232.93693027650212,0,False,-0.701776945491535,0.701776945491535,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 10:00:00,611.0,868.9928840500854,-257.9928840500854,257.9928840500854,0,False,-0.781850275407356,0.781850275407356,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 11:00:00,649.0,903.9240646446304,-254.92406464463036,254.92406464463036,0,False,-0.7720430020173423,0.7720430020173423,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 12:00:00,697.0,984.6538432763392,-287.6538432763392,287.6538432763392,0,False,-0.876640192215375,0.876640192215375,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 13:00:00,623.0,987.553030479047,-364.55303047904704,364.55303047904704,0,False,-1.1223931195548595,1.1223931195548595,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 14:00:00,474.0,976.2702804328624,-502.2702804328624,502.2702804328624,0,False,-1.5625072293708582,1.5625072293708582,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 15:00:00,550.0,1010.172733658368,-460.1727336583681,460.1727336583681,0,False,-1.4279727078762208,1.4279727078762208,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 16:00:00,755.0,1146.6557234346096,-391.6557234346096,391.6557234346096,0,False,-1.2090073787544442,1.2090073787544442,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 17:00:00,1101.0,1371.5004585049485,-270.5004585049485,270.5004585049485,0,False,-0.8218217386699862,0.8218217386699862,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 18:00:00,1679.0,2014.148238510134,-335.148238510134,335.148238510134,0,False,-1.0284218570872832,1.0284218570872832,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 19:00:00,1113.0,1573.8397183586344,-460.8397183586344,460.8397183586344,0,False,-1.430104244613391,1.430104244613391,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 20:00:00,936.0,1388.8699447316433,-452.8699447316433,452.8699447316433,0,False,-1.4046345970096625,1.4046345970096625,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 21:00:00,838.0,1317.563574705741,-479.5635747057411,479.5635747057411,0,False,-1.4899415806863452,1.4899415806863452,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 22:00:00,825.0,1138.20386027087,-313.2038602708699,313.2038602708699,0,False,-0.958292439766808,0.958292439766808,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-21 23:00:00,571.0,893.3287046078095,-322.3287046078095,322.3287046078095,0,False,-0.9874534398877699,0.9874534398877699,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-22 00:00:00,443.0,730.5066929264411,-287.50669292644113,287.50669292644113,0,False,-0.8761699319881615,0.8761699319881615,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-22 01:00:00,382.0,508.36884616732016,-126.36884616732016,126.36884616732016,0,False,-0.36120873425991296,0.36120873425991296,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-22 02:00:00,271.0,336.13801978139884,-65.13801978139884,65.13801978139884,0,False,-0.16552844978447398,0.16552844978447398,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-22 03:00:00,164.0,227.8029187617223,-63.80291876172231,63.80291876172231,0,False,-0.16126175990367528,0.16126175990367528,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-22 04:00:00,121.0,202.077306256848,-81.07730625684798,81.07730625684798,0,False,-0.21646691160096432,0.21646691160096432,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-22 05:00:00,133.0,228.9636482489027,-95.9636482489027,95.9636482489027,0,False,-0.26404039390943945,0.26404039390943945,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-22 06:00:00,332.0,422.8096742073482,-90.80967420734822,90.80967420734822,0,False,-0.24756942387428255,0.24756942387428255,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-22 07:00:00,848.0,844.2732235236456,3.726776476354416,3.726776476354416,0,False,0.05454832718286571,0.05454832718286571,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-22 08:00:00,1671.0,1490.824241256329,180.1757587436709,180.1757587436709,0,False,0.6184405540793664,0.6184405540793664,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-22 09:00:00,883.0,1128.0278845256285,-245.02788452562845,245.02788452562845,0,False,-0.7404169820008669,0.7404169820008669,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-22 10:00:00,603.0,867.2547403315864,-264.2547403315864,264.2547403315864,0,False,-0.8018617939647824,0.8018617939647824,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-22 11:00:00,644.0,891.994467506731,-247.99446750673096,247.99446750673096,0,False,-0.7498975302136803,0.7498975302136803,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-22 12:00:00,717.0,1007.5912531233218,-290.59125312332185,290.59125312332185,0,False,-0.8860275094933708,0.8860275094933708,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-22 13:00:00,678.0,1018.2368668679832,-340.2368668679833,340.2368668679833,0,False,-1.0446839966569474,1.0446839966569474,False,False,normal,normal
11,gradient_boosting_recursive,2017-12-01 00:00:00,2018-11-16 23:00:00,2018-11-17 00:00:00,2018-11-23 23:00:00,2018-11-22 14:00:00,692.0,1006.954116821799,-314.95411682179895,314.95411682179895,0,False,-0.9638858756226656,0.9638858756226656,False,False,normal,normal
